e1,rel,n
/m/0g3cw,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,0
/m/0g3zpp,/sports/sports_league_draft/picks./sports/sports_league_draft_pick/school,1
/m/0g3zrd,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/0g3zrd,/film/film/featured_film_locations,0
/m/0g3zrd,/film/film/language,1
/m/0g3zrd,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0g3zrd,/film/film/production_companies,1
/m/0g476,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0g476,/people/person/nationality,1
/m/0g48m4,/people/ethnicity/geographic_distribution,0
/m/0g48m4,/people/ethnicity/languages_spoken,1
/m/0g48m4,/people/ethnicity/people,1
/m/0g4c1t,/tv/tv_network/programs./tv/tv_network_duration/program,0
/m/0g4gr,/education/field_of_study/students_majoring./education/education/student,1
/m/0g4pl7z,/film/film/production_companies,0
/m/0g4pl7z,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g4vmj8,/film/film/genre,1
/m/0g4vmj8,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g51l1,/people/person/gender,1
/m/0g51l1,/people/person/nationality,1
/m/0g51l1,/people/person/profession,0
/m/0g51l1,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0g54xkt,/film/film/country,1
/m/0g54xkt,/film/film/genre,0
/m/0g55tzk,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0g55tzk,/award/award_ceremony/awards_presented./award/award_honor/honored_for,0
/m/0g56t9t,/film/film/genre,1
/m/0g56t9t,/film/film/language,1
/m/0g56t9t,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/0g56t9t,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g57wgv,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0g57wgv,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0g57wgv,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g5838s,/film/film/language,1
/m/0g5838s,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0g5838s,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g5879y,/film/film/country,1
/m/0g5879y,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/0g5879y,/film/film/genre,0
/m/0g5879y,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0g5879y,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g5b0q5,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0g5b0q5,/award/award_ceremony/awards_presented./award/award_honor/honored_for,0
/m/0g5b0q5,/time/event/locations,1
/m/0g5ff,/people/person/place_of_birth,1
/m/0g5ff,/people/person/profession,1
/m/0g5lhl7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0g5lhl7,/award/award_winner/awards_won./award/award_honor/award_winner,1
/m/0g5lhl7,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,1
/m/0g5lhl7,/media_common/netflix_genre/titles,0
/m/0g5lhl7,/tv/tv_network/programs./tv/tv_network_duration/program,0
/m/0g5lhl7,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,1
/m/0g5ptf,/film/film/music,0
/m/0g5ptf,/film/film/runtime./film/film_cut/film_release_region,1
/m/0g5pv3,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0g5pv3,/film/film/genre,1
/m/0g5pv3,/film/film/language,1
/m/0g5pv3,/film/film/prequel,0
/m/0g5pvv,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0g5pvv,/film/film/genre,1
/m/0g5pvv,/film/film/language,1
/m/0g5q34q,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/0g5q34q,/film/film/film_festivals,0
/m/0g5q34q,/film/film/film_format,1
/m/0g5q34q,/film/film/genre,0
/m/0g5q34q,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0g5q34q,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,1
/m/0g5q34q,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g5qmbz,/film/film/country,1
/m/0g5qmbz,/film/film/language,0
/m/0g5qmbz,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0g5qmbz,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g5qs2k,/film/film/genre,1
/m/0g5qs2k,/film/film/language,1
/m/0g5qs2k,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g5y6,/people/ethnicity/people,0
/m/0g60z,/award/award_winning_work/awards_won./award/award_honor/award,1
/m/0g60z,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,0
/m/0g69lg,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0g69lg,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0g69lg,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/0g69lg,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0g69lg,/people/person/gender,1
/m/0g69lg,/people/person/profession,0
/m/0g69lg,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0g69lg,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,1
/m/0g6ff,/people/ethnicity/geographic_distribution,0
/m/0g6ff,/people/ethnicity/languages_spoken,1
/m/0g6ff,/people/ethnicity/people,0
/m/0g6xq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,1
/m/0g701n,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0g701n,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0g701n,/sports/sports_team/colors,0
/m/0g72r,/influence/influence_node/influenced_by,1
/m/0g72r,/people/person/nationality,1
/m/0g768,/music/record_label/artist,0
/m/0g7k2g,/common/topic/webpage./common/webpage/category,1
/m/0g7k2g,/people/person/employment_history./business/employment_tenure/company,0
/m/0g7k2g,/people/person/places_lived./people/place_lived/location,1
/m/0g7pm,/common/topic/webpage./common/webpage/category,1
/m/0g7pm1,/film/film/genre,1
/m/0g7pm1,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0g7s1n,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0g7vxv,/people/person/nationality,1
/m/0g7vxv,/soccer/football_player/current_team./sports/sports_team_roster/team,0
/m/0g7vxv,/sports/pro_athlete/teams./sports/sports_team_roster/team,0
/m/0g824,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0g824,/people/person/profession,1
/m/0g83dv,/film/film/executive_produced_by,0
/m/0g83dv,/film/film/featured_film_locations,1
/m/0g83dv,/film/film/film_format,1
/m/0g83dv,/film/film/genre,1
/m/0g83dv,/film/film/language,1
/m/0g83dv,/film/film/music,1
/m/0g83dv,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0g8_vp,/people/ethnicity/geographic_distribution,1
/m/0g8_vp,/people/ethnicity/people,0
/m/0g8bw,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/0g8fs,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/0g8fs,/education/educational_institution/students_graduates./education/education/student,1
/m/0g8rj,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/0g8rj,/education/university/fraternities_and_sororities,1
/m/0g8st4,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0g96wd,/people/ethnicity/languages_spoken,1
/m/0g96wd,/people/ethnicity/people,1
/m/0g970,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,1
/m/0g9lm2,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0g9lm2,/film/film/country,1
/m/0g9lm2,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/0g9lm2,/film/film/executive_produced_by,1
/m/0g9lm2,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/0g9wd99,/award/award_category/winners./award/award_honor/award_winner,0
/m/0g9wdmc,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0g9wdmc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g9yrw,/film/film/genre,1
/m/0g9yrw,/film/film/music,0
/m/0g9yrw,/film/film/production_companies,0
/m/0g9yrw,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0g9yrw,/film/film/story_by,1
/m/0g9z_32,/film/film/language,1
/m/0g9z_32,/film/film/personal_appearances./film/personal_film_appearance/person,1
/m/0g9z_32,/film/film/produced_by,1
/m/0g9zcgx,/people/person/nationality,1
/m/0g9zcgx,/people/person/place_of_birth,1
/m/0g9zjp,/people/person/nationality,1
/m/0g9zljd,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0g9zljd,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0g9zljd,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0g_92,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0g_92,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0g_92,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0g_92,/film/actor/film./film/performance/film,0
/m/0g_92,/people/person/gender,0
/m/0g_92,/people/person/nationality,0
/m/0g_92,/people/person/place_of_birth,0
/m/0g_92,/people/person/profession,0
/m/0g_92,/people/person/spouse_s./people/marriage/type_of_union,0
/m/0g_bh,/music/genre/artists,0
/m/0g_bh,/music/genre/parent_genre,0
/m/0g_g2,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0g_w,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0g_wn2,/base/aareas/schema/administrative_area/administrative_parent,0
/m/0g_wn2,/base/biblioness/bibs_location/country,0
/m/0g_wn2,/base/biblioness/bibs_location/state,0
/m/0g_wn2,/common/topic/webpage./common/webpage/category,0
/m/0g_wn2,/location/hud_county_place/county,0
/m/0g_wn2,/location/hud_county_place/place,0
/m/0g_wn2,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,0
/m/0g_wn2,/location/location/time_zones,0
/m/0g_wn2,/location/statistical_region/rent50_2./measurement_unit/dated_money_value/currency,0
/m/0g_wn2,/location/us_county/county_seat,0
/m/0gbfn9,/film/film/production_companies,1
/m/0gbfn9,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0gbfn9,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gbtbm,/film/film/featured_film_locations,1
/m/0gbtbm,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gbtbm,/tv/tv_program/genre,1
/m/0gbwp,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0gbwp,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0gbwp,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0gbwp,/people/person/gender,1
/m/0gbwp,/people/person/profession,1
/m/0gbwp,/people/person/sibling_s./people/sibling_relationship/sibling,0
/m/0gc_c_,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gc_c_,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0gcdzz,/people/person/gender,1
/m/0gcdzz,/people/person/nationality,1
/m/0gcpc,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0gcpc,/film/film/cinematography,0
/m/0gcpc,/film/film/film_festivals,1
/m/0gcpc,/film/film/language,1
/m/0gcrg,/film/film/costume_design_by,1
/m/0gcrg,/film/film/country,1
/m/0gcrg,/film/film/genre,1
/m/0gcrg,/film/film/production_companies,1
/m/0gcs9,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0gcs9,/music/artist/track_contributions./music/track_contribution/role,0
/m/0gcs9,/music/group_member/membership./music/group_membership/role,0
/m/0gcs9,/people/person/profession,1
/m/0gcs9,/people/person/religion,0
/m/0gct_,/people/person/gender,1
/m/0gd0c7x,/film/film/edited_by,1
/m/0gd0c7x,/film/film/genre,1
/m/0gd0c7x,/film/film/language,1
/m/0gd0c7x,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gd0c7x,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0gd0c7x,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gd5z,/influence/influence_node/influenced_by,0
/m/0gd5z,/people/person/profession,1
/m/0gd70t,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0gd70t,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0gd92,/film/film/featured_film_locations,1
/m/0gd92,/film/film/genre,0
/m/0gd9k,/film/actor/film./film/performance/film,0
/m/0gd9k,/film/director/film,0
/m/0gd9k,/people/person/place_of_birth,1
/m/0gd9k,/people/person/places_lived./people/place_lived/location,1
/m/0gd9k,/people/person/profession,1
/m/0gd9k,/people/person/religion,0
/m/0gd9k,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0gd_b_,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1
/m/0gd_b_,/film/actor/film./film/performance/film,0
/m/0gd_b_,/people/person/nationality,1
/m/0gd_b_,/people/person/profession,1
/m/0gd_b_,/people/person/religion,0
/m/0gd_b_,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0gd_s,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0gd_s,/influence/influence_node/influenced_by,0
/m/0gd_s,/people/person/nationality,1
/m/0gd_s,/people/person/places_lived./people/place_lived/location,1
/m/0gd_s,/people/person/profession,0
/m/0gdh5,/film/actor/film./film/performance/film,0
/m/0gdh5,/music/artist/track_contributions./music/track_contribution/role,0
/m/0gdh5,/people/person/nationality,1
/m/0gdh5,/people/person/profession,1
/m/0gdh5,/people/person/religion,1
/m/0gdhhy,/people/person/place_of_birth,0
/m/0gdm1,/education/educational_institution/colors,1
/m/0gdm1,/education/educational_institution/students_graduates./education/education/student,1
/m/0gdqy,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0gdqy,/influence/influence_node/influenced_by,0
/m/0gdqy,/people/person/nationality,1
/m/0gdqy,/people/person/profession,1
/m/0gdqy,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0gffmn8,/film/film/genre,1
/m/0gffmn8,/film/film/music,0
/m/0gffmn8,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,0
/m/0gffmn8,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gfh84d,/film/film/genre,1
/m/0gfh84d,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gfh84d,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gfhg1y,/base/culturalevent/event/entity_involved,1
/m/0gfmc_,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0gfnqh,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0gfnqh,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0gfp09,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0gfp09,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0gfq9,/base/culturalevent/event/entity_involved,1
/m/0gfsq9,/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium,1
/m/0gfsq9,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gfw56,/soccer/football_team/current_roster./sports/sports_team_roster/position,0
/m/0gfzfj,/film/film/music,0
/m/0gfzfj,/film/film/produced_by,0
/m/0gfzgl,/tv/tv_program/country_of_origin,1
/m/0gfzgl,/tv/tv_program/program_creator,0
/m/0gfzgl,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/0gg4h,/people/cause_of_death/people,0
/m/0gg5kmg,/film/film/genre,1
/m/0gg5kmg,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0gg5kmg,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gg5qcw,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,1
/m/0gg5qcw,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gg7gsl,/time/event/locations,1
/m/0gg8l,/music/genre/artists,0
/m/0gg8l,/music/genre/parent_genre,1
/m/0gg8z1f,/film/film/film_production_design_by,0
/m/0gg8z1f,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gg9_5q,/people/person/place_of_birth,1
/m/0gg9_5q,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0ggbfwf,/film/film/genre,1
/m/0ggbfwf,/film/film/language,1
/m/0ggbfwf,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0ggbfwf,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0ggbhy7,/film/film/country,1
/m/0ggbhy7,/film/film/language,1
/m/0ggbhy7,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0ggbhy7,/film/film/production_companies,0
/m/0ggbhy7,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0ggh3,/location/location/time_zones,1
/m/0gghm,/music/instrument/instrumentalists,1
/m/0gghm,/music/performance_role/regular_performances./music/group_membership/group,1
/m/0gghm,/music/performance_role/regular_performances./music/group_membership/role,0
/m/0gghm,/music/performance_role/track_performances./music/track_contribution/role,0
/m/0ggjt,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0ggjt,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0ggjt,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0ggjt,/people/person/places_lived./people/place_lived/location,0
/m/0ggl02,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0ggq0m,/music/genre/artists,0
/m/0ggx5q,/music/genre/artists,0
/m/0ggyr,/common/topic/webpage./common/webpage/category,0
/m/0ggyr,/location/location/contains,0
/m/0ggyr,/location/location/time_zones,0
/m/0gh4g0,/music/record_label/artist,1
/m/0gh65c5,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gh65c5,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gh6j94,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/0gh6j94,/film/film/language,0
/m/0gh6j94,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gh6j94,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gh8zks,/film/film/genre,1
/m/0gh8zks,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0ghd6l,/soccer/football_team/current_roster./soccer/football_roster_position/position,0
/m/0ghtf,/common/topic/webpage./common/webpage/category,1
/m/0ghtf,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,1
/m/0gj4fx,/location/location/contains,1
/m/0gj50,/award/award_winning_work/awards_won./award/award_honor/award,1
/m/0gj8nq2,/film/film/featured_film_locations,0
/m/0gj8nq2,/film/film/genre,1
/m/0gj8nq2,/film/film/language,1
/m/0gj8nq2,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0gj8nq2,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gj8t_b,/common/topic/webpage./common/webpage/category,1
/m/0gj8t_b,/film/film/genre,1
/m/0gj8t_b,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gj8t_b,/film/film/written_by,0
/m/0gj96ln,/film/film/language,1
/m/0gj96ln,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gj96ln,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gj9qxr,/film/film/genre,1
/m/0gj9qxr,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gj9qxr,/film/film/production_companies,0
/m/0gj9qxr,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gj9tn5,/film/film/country,0
/m/0gj9tn5,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,0
/m/0gj9tn5,/film/film/genre,0
/m/0gj9tn5,/film/film/language,0
/m/0gj9tn5,/film/film/music,0
/m/0gj9tn5,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0gj9tn5,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/0gj9tn5,/film/film/production_companies,0
/m/0gj9tn5,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,0
/m/0gj9tn5,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gj9tn5,/film/film/story_by,0
/m/0gj9tn5,/film/film/written_by,0
/m/0gjc4d3,/film/film/featured_film_locations,0
/m/0gjc4d3,/film/film/film_format,1
/m/0gjc4d3,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gjcrrw,/film/film/executive_produced_by,0
/m/0gjcrrw,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0gjcrrw,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gjcy,/location/location/time_zones,1
/m/0gjk1d,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0gjk1d,/film/film/executive_produced_by,1
/m/0gjk1d,/film/film/language,1
/m/0gjm7,/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,1
/m/0gjv_,/education/educational_institution/colors,0
/m/0gjv_,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/0gjv_,/education/educational_institution/students_graduates./education/education/student,1
/m/0gjvqm,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0gjw_,/military/military_conflict/combatants./military/military_combatant_group/combatants,0
/m/0gjw_,/time/event/locations,0
/m/0gk4g,/medicine/disease/risk_factors,1
/m/0gk4g,/people/cause_of_death/people,0
/m/0gk7z,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,1
/m/0gk7z,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/0gkd1,/music/instrument/instrumentalists,1
/m/0gkd1,/music/performance_role/guest_performances./music/recording_contribution/performance_role,0
/m/0gkd1,/music/performance_role/regular_performances./music/group_membership/group,0
/m/0gkd1,/music/performance_role/regular_performances./music/group_membership/role,0
/m/0gkd1,/music/performance_role/track_performances./music/track_contribution/role,0
/m/0gkg6,/music/artist/track_contributions./music/track_contribution/role,0
/m/0gkkf,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/0gkr9q,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0gkr9q,/award/award_category/winners./award/award_honor/ceremony,0
/m/0gkts9,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0gkts9,/award/award_category/winners./award/award_honor/award_winner,0
/m/0gkts9,/award/award_category/winners./award/award_honor/ceremony,0
/m/0gkvb7,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0gkvb7,/award/award_category/winners./award/award_honor/award_winner,0
/m/0gkxgfq,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0gkxgfq,/award/award_ceremony/awards_presented./award/award_honor/honored_for,0
/m/0gkydb,/people/person/nationality,1
/m/0gkydb,/people/person/profession,0
/m/0gkz15s,/film/film/genre,1
/m/0gkz15s,/film/film/language,1
/m/0gkz15s,/film/film/other_crew./film/film_crew_gig/crewmember,1
/m/0gkz15s,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gkz15s,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gkz3nz,/film/film/music,1
/m/0gkz3nz,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gkz3nz,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gl02yg,/film/film/language,0
/m/0gl02yg,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gl3hr,/film/film/featured_film_locations,1
/m/0gl3hr,/film/film/genre,1
/m/0gl3hr,/film/film/production_companies,1
/m/0gl5_,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,1
/m/0gl5_,/education/educational_institution/students_graduates./education/education/major_field_of_study,0
/m/0gl5_,/education/educational_institution/students_graduates./education/education/student,0
/m/0gl6f,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/0gl6f,/education/educational_institution/students_graduates./education/education/student,1
/m/0gl6x,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/0gl88b,/people/person/gender,1
/m/0glb5,/location/location/time_zones,1
/m/0glbqt,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0glbqt,/award/award_winning_work/awards_won./award/award_honor/honored_for,1
/m/0glbqt,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0gldyz,/film/film/country,1
/m/0gldyz,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gldyz,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0glj9q,/media_common/netflix_genre/titles,0
/m/0glmv,/film/actor/film./film/performance/film,1
/m/0glmv,/people/person/profession,0
/m/0glnm,/film/film/genre,1
/m/0glnm,/film/film/production_companies,0
/m/0glqh5_,/film/film/country,0
/m/0glqh5_,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,0
/m/0glqh5_,/film/film/genre,0
/m/0glqh5_,/film/film/language,0
/m/0glqh5_,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0glqh5_,/film/film/produced_by,0
/m/0glqh5_,/film/film/production_companies,0
/m/0glqh5_,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,0
/m/0glqh5_,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gls4q_,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0gls4q_,/people/person/profession,0
/m/0glt670,/music/genre/artists,0
/m/0gltv,/film/film/genre,1
/m/0glyyw,/people/person/employment_history./business/employment_tenure/company,1
/m/0gm2_0,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0gm2_0,/film/film/genre,1
/m/0gm2_0,/film/film/language,1
/m/0gm2_0,/film/film/produced_by,0
/m/0gm34,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0gm34,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/0gm34,/people/deceased_person/place_of_burial,1
/m/0gm34,/people/person/profession,1
/m/0gm8_p,/film/actor/film./film/performance/film,0
/m/0gm8_p,/people/person/spouse_s./people/marriage/type_of_union,1
/m/0gmblvq,/film/film/genre,1
/m/0gmcwlb,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0gmcwlb,/film/film/executive_produced_by,0
/m/0gmcwlb,/film/film/genre,1
/m/0gmcwlb,/film/film/other_crew./film/film_crew_gig/film_crew_role,1
/m/0gmcwlb,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,1
/m/0gmcwlb,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gmd3k7,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gmdkyy,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0gmdkyy,/time/event/instance_of_recurring_event,0
/m/0gmf0nj,/common/topic/webpage./common/webpage/category,1
/m/0gmgwnv,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0gmgwnv,/film/film/estimated_budget./measurement_unit/dated_money_value/currency,1
/m/0gmgwnv,/film/film/genre,1
/m/0gmgwnv,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0gmtm,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0gmtm,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/0gmtm,/people/person/religion,0
/m/0gn30,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0gn30,/film/actor/film./film/performance/film,0
/m/0gn30,/film/director/film,0
/m/0gn30,/people/person/languages,1
/m/0gn30,/people/person/nationality,1
