e2,rel,n
/m/0c53vt,/award/award_category/winners./award/award_honor/ceremony,1
/m/0c53zb,/award/award_category/winners./award/award_honor/ceremony,1
/m/0c57yj,/film/actor/film./film/performance/film,0
/m/0c57yj,/film/director/film,0
/m/0c57yj,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0c57yj,/film/film_subject/films,0
/m/0c57yj,/media_common/netflix_genre/titles,0
/m/0c58k,/medicine/disease/risk_factors,1
/m/0c5_3,/location/location/contains,1
/m/0c5dd,/film/actor/film./film/performance/film,0
/m/0c5qvw,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0c5tl,/influence/influence_node/influenced_by,0
/m/0c5v2,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,1
/m/0c5v2,/people/person/places_lived./people/place_lived/location,1
/m/0c5vh,/film/film/personal_appearances./film/personal_film_appearance/person,1
/m/0c5vh,/people/cause_of_death/people,1
/m/0c5wln,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0c5x_,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/0c61p,/location/location/contains,0
/m/0c6g1l,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,0
/m/0c6g29,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0c6qh,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0c6qh,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0c6qh,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0c6qh,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/0c6qh,/film/film/executive_produced_by,1
/m/0c6vcj,/award/award_category/winners./award/award_honor/ceremony,0
/m/0c73g,/influence/influence_node/influenced_by,1
/m/0c73g,/people/cause_of_death/people,1
/m/0c73z,/music/genre/artists,1
/m/0c78m,/medicine/disease/risk_factors,1
/m/0c7ct,/music/genre/artists,1
/m/0c7t58,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0c7t58,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0c7xjb,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0c7xjb,/music/genre/artists,1
/m/0c7xjb,/people/ethnicity/people,1
/m/0c8qq,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0c8qq,/film/actor/film./film/performance/film,1
/m/0c8tk,/people/deceased_person/place_of_death,0
/m/0c8tk,/people/person/place_of_birth,1
/m/0c8tk,/people/person/places_lived./people/place_lived/location,1
/m/0c8tk,/people/person/spouse_s./people/marriage/location_of_ceremony,1
/m/0c8tkt,/media_common/netflix_genre/titles,0
/m/0c8wxp,/dataworld/gardening_hint/split_to,0
/m/0c8wxp,/location/statistical_region/religions./location/religion_percentage/religion,0
/m/0c8wxp,/people/person/religion,0
/m/0c921,/award/award_category/winners./award/award_honor/award_winner,0
/m/0c921,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0c921,/film/film/produced_by,0
/m/0c921,/film/film/written_by,0
/m/0c94fn,/award/award_category/winners./award/award_honor/award_winner,0
/m/0c94fn,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0c94fn,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0c94fn,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0c94fn,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0c94fn,/education/educational_institution/students_graduates./education/education/student,0
/m/0c94fn,/film/film/other_crew./film/film_crew_gig/crewmember,0
/m/0c9c0,/education/educational_institution/students_graduates./education/education/student,1
/m/0c9c0,/film/film/executive_produced_by,1
/m/0c9c0,/people/ethnicity/people,1
/m/0c9cp0,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0c9cw,/people/person/place_of_birth,0
/m/0c9d9,/music/genre/artists,1
/m/0c9d9,/music/instrument/instrumentalists,0
/m/0c9d9,/music/record_label/artist,0
/m/0c9k8,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0c9k8,/film/actor/film./film/performance/film,0
/m/0c9l1,/award/award_category/winners./award/award_honor/award_winner,1
/m/0c9l1,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0c9l1,/music/genre/artists,0
/m/0c9t0y,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0c9t0y,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0c9t0y,/film/actor/film./film/performance/film,0
/m/0c9t0y,/film/director/film,0
/m/0c9t0y,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0c9t0y,/media_common/netflix_genre/titles,0
/m/0c9xjl,/education/educational_institution/students_graduates./education/education/student,0
/m/0c_dx,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0c_j5d,/film/film/production_companies,1
/m/0c_j5d,/organization/organization/child./organization/organization_relationship/child,0
/m/0c_j9x,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0c_j9x,/film/actor/film./film/performance/film,1
/m/0c_j9x,/film/film_subject/films,1
/m/0c_jc,/award/award_category/winners./award/award_honor/award_winner,0
/m/0c_jc,/base/culturalevent/event/entity_involved,1
/m/0c_m3,/music/artist/origin,0
/m/0c_m3,/people/deceased_person/place_of_death,0
/m/0c_m3,/people/person/place_of_birth,1
/m/0c_m3,/people/person/places_lived./people/place_lived/location,0
/m/0c_md_,/award/award_category/winners./award/award_honor/award_winner,0
/m/0c_md_,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,0
/m/0c_md_,/education/educational_degree/people_with_this_degree./education/education/student,0
/m/0c_md_,/education/educational_institution/students_graduates./education/education/student,0
/m/0c_md_,/education/field_of_study/students_majoring./education/education/student,0
/m/0c_md_,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/0c_md_,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,0
/m/0c_md_,/people/cause_of_death/people,0
/m/0c_md_,/sports/sport/pro_athletes./sports/pro_sports_played/athlete,0
/m/0c_n9,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0c_v2,/film/film/language,1
/m/0c_v2,/people/ethnicity/languages_spoken,0
/m/0c_zj,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/0c_zj,/education/educational_institution/campuses,0
/m/0c_zj,/education/educational_institution_campus/educational_institution,0
/m/0c_zj,/location/location/contains,0
/m/0c_zj,/organization/role/leaders./organization/leadership/organization,0
/m/0cb4j,/music/artist/origin,1
/m/0cb77r,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cb77r,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cbd2,/people/person/profession,0
/m/0cbd2,/people/profession/specialization_of,0
/m/0cbgl,/influence/influence_node/influenced_by,1
/m/0cbkc,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cbkc,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cbkc,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0cbkc,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0cbkc,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/0cbkc,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/0cbkc,/celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity,0
/m/0cbkc,/people/ethnicity/people,0
/m/0cbkc,/people/person/spouse_s./people/marriage/spouse,0
/m/0cbm64,/music/genre/artists,1
/m/0cbm64,/music/record_label/artist,0
/m/0cbn7c,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0cbv4g,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0cbv4g,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0cbv4g,/film/actor/film./film/performance/film,1
/m/0cbv4g,/media_common/netflix_genre/titles,0
/m/0cc07,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,0
/m/0cc07,/location/country/second_level_divisions,0
/m/0cc07,/location/hud_county_place/county,0
/m/0cc07,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0cc07,/location/location/contains,0
/m/0cc1v,/location/location/contains,1
/m/0cc56,/film/film/featured_film_locations,1
/m/0cc56,/organization/organization/headquarters./location/mailing_address/citytown,1
/m/0cc56,/people/deceased_person/place_of_death,0
/m/0cc56,/people/person/place_of_birth,0
/m/0cc56,/people/person/places_lived./people/place_lived/location,0
/m/0cc5mcj,/film/actor/film./film/performance/film,1
/m/0cc5mcj,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0cc5qkt,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cc5qkt,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cc5qkt,/film/actor/film./film/performance/film,1
/m/0cc5qkt,/film/film_subject/films,1
/m/0cc5tgk,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cc5tgk,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0cc63l,/film/film/produced_by,1
/m/0cc7hmk,/media_common/netflix_genre/titles,1
/m/0cc846d,/film/actor/film./film/performance/film,0
/m/0cc846d,/film/film_subject/films,1
/m/0cc8l6d,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cc97st,/film/actor/film./film/performance/film,0
/m/0ccck7,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0ccck7,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0ccck7,/film/film_subject/films,1
/m/0ccd3x,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0ccd3x,/film/actor/film./film/performance/film,0
/m/0ccqd7,/education/educational_institution/students_graduates./education/education/student,1
/m/0ccqd7,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,1
/m/0ccvd,/people/person/places_lived./people/place_lived/location,0
/m/0ccvx,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0ccvx,/people/person/place_of_birth,0
/m/0ccvx,/people/person/places_lived./people/place_lived/location,0
/m/0cd25,/education/educational_institution/students_graduates./education/education/major_field_of_study,1
/m/0cd2vh9,/film/actor/film./film/performance/film,1
/m/0cdbq,/base/culturalevent/event/entity_involved,0
/m/0cdbq,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,1
/m/0cdbq,/location/location/partially_contains,1
/m/0cdbq,/military/military_conflict/combatants./military/military_combatant_group/combatants,1
/m/0cdf37,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cdf37,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0cdf37,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cdf37,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0cdf37,/film/film/film_art_direction_by,0
/m/0cdf37,/film/film/film_production_design_by,0
/m/0cdw6,/location/location/contains,1
/m/0cdw6,/organization/organization/headquarters./location/mailing_address/citytown,1
/m/0cf08,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cf08,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,0
/m/0cf08,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cf2h,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cf_h9,/education/educational_institution/students_graduates./education/education/student,1
/m/0cfdd,/music/artist/track_contributions./music/track_contribution/role,0
/m/0cfdd,/music/performance_role/regular_performances./music/group_membership/role,0
/m/0cfdd,/music/performance_role/track_performances./music/track_contribution/role,0
/m/0cfgd,/music/genre/artists,0
/m/0cfgd,/music/group_member/membership./music/group_membership/group,0
/m/0cfgd,/music/performance_role/regular_performances./music/group_membership/group,0
/m/0cfgd,/music/record_label/artist,0
/m/0cfhfz,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cfhfz,/film/actor/film./film/performance/film,0
/m/0cfywh,/people/ethnicity/people,1
/m/0cfz_z,/people/cause_of_death/people,1
/m/0cg2cj,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0cg9f,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cg9f,/people/person/spouse_s./people/marriage/spouse,0
/m/0cg9y,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,1
/m/0cg9y,/music/genre/artists,0
/m/0cg9y,/music/record_label/artist,1
/m/0cgbf,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cgbf,/base/popstra/celebrity/dated./base/popstra/dated/participant,0
/m/0cgbf,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,0
/m/0cgbf,/film/film/personal_appearances./film/personal_film_appearance/person,0
/m/0cgbf,/people/cause_of_death/people,0
/m/0cgbf,/people/person/spouse_s./people/marriage/spouse,0
/m/0cgfb,/music/record_label/artist,1
/m/0cgm9,/base/culturalevent/event/entity_involved,0
/m/0cgm9,/location/location/partially_contains,0
/m/0cgs4,/location/location/contains,0
/m/0cgzj,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cgzj,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0cgzj,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cgzj,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0cgzj,/people/ethnicity/people,0
/m/0ch26b_,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0ch26b_,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0ch26b_,/film/actor/film./film/performance/film,1
/m/0ch280,/education/educational_degree/people_with_this_degree./education/education/institution,0
/m/0ch280,/education/educational_institution/campuses,0
/m/0ch280,/education/educational_institution_campus/educational_institution,0
/m/0ch280,/location/location/contains,0
/m/0ch280,/organization/role/leaders./organization/leadership/organization,0
/m/0ch3qr1,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0ch3qr1,/film/actor/film./film/performance/film,0
/m/0ch6mp2,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0ch6mp2,/people/person/profession,1
/m/0chghy,/base/aareas/schema/administrative_area/administrative_parent,0
/m/0chghy,/base/biblioness/bibs_location/country,0
/m/0chghy,/base/culturalevent/event/entity_involved,0
/m/0chghy,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_location,0
/m/0chghy,/film/film/country,0
/m/0chghy,/film/film/featured_film_locations,0
/m/0chghy,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0chghy,/film/film/runtime./film/film_cut/film_release_region,0
/m/0chghy,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,0
/m/0chghy,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,0
/m/0chghy,/language/human_language/countries_spoken_in,0
/m/0chghy,/location/administrative_division/country,0
/m/0chghy,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0chghy,/location/location/contains,0
/m/0chghy,/location/statistical_region/places_exported_to./location/imports_and_exports/exported_to,0
/m/0chghy,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,0
/m/0chghy,/military/military_conflict/combatants./military/military_combatant_group/combatants,0
/m/0chghy,/olympics/olympic_games/participating_countries,0
/m/0chghy,/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country,0
/m/0chghy,/people/ethnicity/geographic_distribution,0
/m/0chghy,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,0
/m/0chghy,/people/person/nationality,0
/m/0chghy,/people/person/places_lived./people/place_lived/location,0
/m/0chghy,/tv/tv_program/country_of_origin,0
/m/0chghy,/user/ktrueman/default_domain/international_organization/member_states,0
/m/0chgr2,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,1
/m/0chgr2,/location/location/adjoin_s./location/adjoining_relationship/adjoins,0
/m/0chgr2,/location/location/contains,0
/m/0chgr2,/organization/organization/headquarters./location/mailing_address/state_province_region,1
/m/0chgzm,/film/film/release_date_s./film/film_regional_release_date/film_release_region,0
/m/0chgzm,/location/location/contains,0
/m/0chgzm,/music/artist/origin,1
/m/0chgzm,/organization/organization/headquarters./location/mailing_address/citytown,0
/m/0chgzm,/people/person/place_of_birth,1
/m/0chgzm,/people/person/places_lived./people/place_lived/location,0
/m/0chgzm,/time/event/locations,1
/m/0chrx,/people/person/place_of_birth,0
/m/0chrx,/people/person/places_lived./people/place_lived/location,0
/m/0chsq,/award/award_category/winners./award/award_honor/award_winner,1
/m/0chsq,/base/americancomedy/celebrity_impressionist/celebrities_impersonated,1
/m/0chsq,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,1
/m/0cht6,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0chw_,/award/award_category/winners./award/award_honor/award_winner,1
/m/0chw_,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0cj16,/film/film/film_format,0
/m/0cj2nl,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cj2nl,/education/educational_institution/students_graduates./education/education/student,0
/m/0cj2w,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cj36c,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cj36c,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cj36c,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0cj8x,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cj_v7,/sports/sports_league/teams./sports/sports_league_participation/team,0
/m/0cjcbg,/award/award_nominee/award_nominations./award/award_nomination/award,1
/m/0cjdk,/award/award_category/winners./award/award_honor/award_winner,1
/m/0cjdk,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cjdk,/organization/organization/child./organization/organization_relationship/child,1
/m/0cjdk,/people/person/employment_history./business/employment_tenure/company,1
/m/0cjk9,/film/film/language,1
/m/0cjsxp,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cjsxp,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cjsxp,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0cjsxp,/education/educational_institution/students_graduates./education/education/student,0
/m/0cjyzs,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cjyzs,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0ck27z,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0ck27z,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0ck91,/tv/non_character_role/tv_regular_personal_appearances./tv/tv_regular_personal_appearance/person,1
/m/0ckd1,/film/film/other_crew./film/film_crew_gig/film_crew_role,0
/m/0ckd1,/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,0
/m/0ckd1,/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,0
/m/0ckf6,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0ckh4k,/tv/tv_network/programs./tv/tv_network_duration/program,1
/m/0ckhc,/location/location/contains,0
/m/0ckm4x,/film/film/dubbing_performances./film/dubbing_performance/actor,0
/m/0ckr7s,/film/actor/film./film/performance/film,0
/m/0ckr7s,/film/film/prequel,0
/m/0ckr7s,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0ckr7s,/film/special_film_performance_type/film_performance_type./film/performance/film,0
/m/0ckrgs,/film/actor/film./film/performance/film,1
/m/0ckrgs,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0ckrnn,/film/actor/film./film/performance/film,1
/m/0cks1m,/film/actor/film./film/performance/film,1
/m/0ckt6,/media_common/netflix_genre/titles,0
/m/0cl0bk,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cl0bk,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0cl_m,/education/educational_institution/students_graduates./education/education/student,1
/m/0cl_m,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,1
/m/0clfdj,/award/award_category/winners./award/award_honor/ceremony,1
/m/0clvcx,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0clvcx,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0clz1b,/film/film/genre,1
/m/0clz7,/people/person/places_lived./people/place_lived/location,1
/m/0cm03,/education/educational_institution/students_graduates./education/education/student,1
/m/0cm03,/music/instrument/instrumentalists,1
/m/0cm19f,/people/person/sibling_s./people/sibling_relationship/sibling,0
/m/0cmc26r,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cmd3zy,/film/film/film_festivals,0
/m/0cmd3zy,/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue,0
/m/0cmdwwg,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0cmdwwg,/film/actor/film./film/performance/film,1
/m/0cmdwwg,/film/film_subject/films,1
/m/0cmf0m0,/award/award_category/nominees./award/award_nomination/nominated_for,1
/m/0cms7f,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cms7f,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cms7f,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0cms7f,/education/educational_institution/students_graduates./education/education/student,1
/m/0cmt6q,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cmt6q,/education/educational_institution/students_graduates./education/education/student,1
/m/0cn_b8,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cn_b8,/film/actor/film./film/performance/film,0
/m/0cn_tpv,/base/culturalevent/event/entity_involved,1
/m/0cnk2q,/soccer/football_player/current_team./sports/sports_team_roster/team,0
/m/0cnk2q,/sports/pro_athlete/teams./sports/sports_team_roster/team,0
/m/0cnk2q,/sports/sports_position/players./sports/sports_team_roster/team,0
/m/0cnk2q,/sports/sports_team_location/teams,0
/m/0cnl09,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cnl09,/education/educational_institution/students_graduates./education/education/student,1
/m/0cnl1c,/award/award_ceremony/awards_presented./award/award_honor/award_winner,1
/m/0cnl1c,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cnl1c,/education/educational_institution/students_graduates./education/education/student,0
/m/0cnl80,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0cnl80,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0cp0790,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cp0790,/film/actor/film./film/performance/film,0
/m/0cp0790,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0cp0ph6,/film/actor/film./film/performance/film,0
/m/0cp0ph6,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0cp0ph6,/media_common/netflix_genre/titles,0
/m/0cp0t91,/film/actor/film./film/performance/film,1
/m/0cp0t91,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0cp6w,/people/deceased_person/place_of_death,0
/m/0cp9f9,/award/award_category/winners./award/award_honor/award_winner,1
/m/0cp9f9,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0cp9f9,/education/educational_institution/students_graduates./education/education/student,1
/m/0cpjgj,/film/film/dubbing_performances./film/dubbing_performance/actor,1
/m/0cpllql,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cpllql,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cpllql,/film/actor/film./film/performance/film,0
/m/0cpllql,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0cpvcd,/influence/influence_node/influenced_by,0
/m/0cpvcd,/people/ethnicity/people,1
/m/0cpyv,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0cq7kw,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cq7kw,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0cq7kw,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0
/m/0cq7kw,/film/actor/film./film/performance/film,0
/m/0cq7kw,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,1
/m/0cq7kw,/film/film_set_designer/film_sets_designed,1
/m/0cq7tx,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cq7tx,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0cq7tx,/award/award_winning_work/awards_won./award/award_honor/honored_for,1
/m/0cq806,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cq86w,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cq86w,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0cq8nx,/film/film_set_designer/film_sets_designed,1
/m/0cq8qq,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cqgl9,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cqgl9,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0cqh46,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cqh57,/film/film/cinematography,0
/m/0cqh6z,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cqhb3,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cqhk0,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cqhmg,/award/award_nominee/award_nominations./award/award_nomination/award,0
/m/0cqhmg,/award/award_winning_work/awards_won./award/award_honor/award,0
/m/0cqnss,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cqnss,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0cqnss,/film/actor/film./film/performance/film,1
/m/0cqr0q,/film/actor/film./film/performance/film,0
/m/0cqr0q,/film/film_subject/films,0
/m/0cqt41,/sports/pro_athlete/teams./sports/sports_team_roster/team,0
/m/0cqt41,/sports/sports_team_location/teams,0
/m/0cqt90,/education/educational_institution/students_graduates./education/education/student,1
/m/0cqt90,/government/political_party/politicians_in_this_party./government/political_party_tenure/politician,1
/m/0cr3d,/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office,1
/m/0cr3d,/music/artist/origin,1
/m/0cr3d,/organization/organization/place_founded,1
/m/0cr3d,/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,1
/m/0cr3d,/people/person/place_of_birth,0
/m/0cr3d,/people/person/places_lived./people/place_lived/location,0
/m/0cr7m,/organization/organization/headquarters./location/mailing_address/state_province_region,1
/m/0crc2cp,/film/actor/film./film/performance/film,1
/m/0crc2cp,/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film,0
/m/0crd8q6,/film/actor/film./film/performance/film,1
/m/0crd8q6,/media_common/netflix_genre/titles,0
/m/0crfwmx,/film/actor/film./film/performance/film,1
/m/0crjn65,/people/person/place_of_birth,1
/m/0crlz,/olympics/olympic_games/sports,0
/m/0crlz,/user/jg/default_domain/olympic_games/sports,0
/m/0crqcc,/award/award_ceremony/awards_presented./award/award_honor/award_winner,0
/m/0crqcc,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,0
/m/0crqcc,/award/award_winner/awards_won./award/award_honor/award_winner,0
/m/0crqcc,/award/award_winning_work/awards_won./award/award_honor/award_winner,0
/m/0crqcc,/education/educational_institution/students_graduates./education/education/student,0
/m/0crqcc,/film/film/written_by,0
/m/0crqcc,/people/ethnicity/people,0
/m/0crs0b8,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0crs0b8,/film/actor/film./film/performance/film,1
/m/0crx5w,/award/award_category/winners./award/award_honor/award_winner,0
/m/0cs134,/award/award_category/nominees./award/award_nomination/nominated_for,0
/m/0cs134,/award/award_ceremony/awards_presented./award/award_honor/honored_for,1
/m/0csdzz,/film/film/music,1
/m/0csdzz,/music/genre/artists,1
/m/0cshrf,/film/film/genre,1
/m/0cskb,/tv/tv_producer/programs_produced./tv/tv_producer_term/program,1
/m/0cskb,/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program,1
/m/0ct2tf5,/film/actor/film./film/performance/film,0
/m/0ct5zc,/film/actor/film./film/performance/film,0
